id,date_network_count_total,date_network_work_period_by_network_total,date_network_days_since_last_network_appearence_total,monitor_Time_mean_total,monitor_Time_median_total,monitor_Time_sum_total,is_workday_connection_mean_total,is_workday_connection_sum_total,is_weekend_connection_mean_total,is_weekend_connection_sum_total,network_mean_by_work_period_total,date_network_count_last_50,date_network_work_period_by_network_last_50,date_network_days_since_last_network_appearence_last_50,monitor_Time_mean_last_50,monitor_Time_median_last_50,monitor_Time_sum_last_50,is_workday_connection_mean_last_50,is_workday_connection_sum_last_50,is_weekend_connection_mean_last_50,is_weekend_connection_sum_last_50,date_network_count_last_100,date_network_work_period_by_network_last_100,date_network_days_since_last_network_appearence_last_100,monitor_Time_mean_last_100,monitor_Time_median_last_100,monitor_Time_sum_last_100,is_workday_connection_mean_last_100,is_workday_connection_sum_last_100,is_weekend_connection_mean_last_100,is_weekend_connection_sum_last_100,date_network_count_last_150,date_network_work_period_by_network_last_150,date_network_days_since_last_network_appearence_last_150,monitor_Time_mean_last_150,monitor_Time_median_last_150,monitor_Time_sum_last_150,is_workday_connection_mean_last_150,is_workday_connection_sum_last_150,is_weekend_connection_mean_last_150,is_weekend_connection_sum_last_150,exists_in_network
ОРГ1-00324,2,6,8,7801.0,7801.0,15602,1.0,2.0,0.0,0.0,2600.3333333333335,2.0,6.0,8.0,7801.0,7801.0,15602.0,1.0,2.0,0.0,0.0,2.0,6.0,8.0,7801.0,7801.0,15602.0,1.0,2.0,0.0,0.0,2.0,6.0,8.0,7801.0,7801.0,15602.0,1.0,2.0,0.0,0.0,1
ОРГ1-00326,81,192,0,941.1358024691358,600.0,76232,0.9753086419753086,79.0,0.024691358024691357,2.0,397.0416666666667,20.0,49.0,0.0,1200.6,750.0,24012.0,0.95,19.0,0.05,1.0,39.0,99.0,0.0,1031.2564102564102,900.0,40219.0,0.9743589743589743,38.0,0.02564102564102564,1.0,61.0,148.0,0.0,920.0983606557377,600.0,56126.0,0.9836065573770492,60.0,0.01639344262295082,1.0,1
ОРГ1-00329,115,191,0,18226.452173913043,18001.0,2096042,0.9826086956521739,113.0,0.017391304347826087,2.0,10974.041884816754,29.0,49.0,0.0,18027.44827586207,18001.0,522796.0,0.9310344827586207,27.0,0.06896551724137931,2.0,60.0,99.0,0.0,17200.333333333332,17105.5,1032020.0,0.9666666666666667,58.0,0.03333333333333333,2.0,95.0,148.0,0.0,17448.136842105265,17101.0,1657573.0,0.9789473684210527,93.0,0.021052631578947368,2.0,1
ОРГ1-00335,124,184,0,23401.387096774193,24609.0,2901772,1.0,124.0,0.0,0.0,15770.5,36.0,49.0,0.0,23591.777777777777,23707.5,849304.0,1.0,36.0,0.0,0.0,66.0,99.0,0.0,23135.0,24309.0,1526910.0,1.0,66.0,0.0,0.0,100.0,149.0,0.0,23242.68,24319.0,2324268.0,1.0,100.0,0.0,0.0,1
ОРГ1-00337,110,182,9,25433.554545454546,25809.0,2797691,0.990909090909091,109.0,0.00909090909090909,1.0,15371.92857142857,22.0,35.0,9.0,25226.272727272728,25808.5,554978.0,1.0,22.0,0.0,0.0,54.0,90.0,9.0,27535.296296296296,25963.5,1486906.0,0.9814814814814815,53.0,0.018518518518518517,1.0,90.0,140.0,9.0,26746.277777777777,26263.5,2407165.0,0.9888888888888889,89.0,0.011111111111111112,1.0,1
ОРГ1-00338,128,192,0,17873.2109375,17863.0,2287771,0.9765625,125.0,0.0234375,3.0,11915.473958333334,34.0,49.0,0.0,17155.235294117647,16819.0,583278.0,1.0,34.0,0.0,0.0,68.0,99.0,0.0,18242.764705882353,18018.5,1240508.0,0.9852941176470589,67.0,0.014705882352941176,1.0,103.0,149.0,0.0,18128.35922330097,17725.0,1867221.0,0.9902912621359223,102.0,0.009708737864077669,1.0,1
ОРГ1-00339,131,191,0,17806.335877862595,18604.0,2332630,0.9694656488549618,127.0,0.030534351145038167,4.0,12212.722513089006,37.0,49.0,0.0,18827.972972972973,19222.0,696635.0,0.972972972972973,36.0,0.02702702702702703,1.0,68.0,99.0,0.0,17911.117647058825,18910.5,1217956.0,0.9411764705882353,64.0,0.058823529411764705,4.0,102.0,149.0,0.0,17048.686274509804,17703.5,1738966.0,0.9607843137254902,98.0,0.0392156862745098,4.0,1
ОРГ1-00340,125,192,0,26572.192,25808.0,3321524,0.968,121.0,0.032,4.0,17299.604166666668,36.0,49.0,0.0,27683.583333333332,26113.0,996609.0,1.0,36.0,0.0,0.0,68.0,99.0,0.0,27249.779411764706,25670.5,1852985.0,1.0,68.0,0.0,0.0,103.0,148.0,0.0,27011.990291262136,25522.0,2782235.0,1.0,103.0,0.0,0.0,1
ОРГ1-00342,142,192,0,17994.23943661972,19217.0,2555182,0.9295774647887324,132.0,0.07042253521126761,10.0,13308.239583333334,38.0,49.0,0.0,16948.473684210527,19356.5,644042.0,0.9210526315789473,35.0,0.07894736842105263,3.0,71.0,99.0,0.0,17927.352112676057,18607.0,1272842.0,0.9577464788732394,68.0,0.04225352112676056,3.0,109.0,149.0,0.0,17952.743119266055,19206.0,1956849.0,0.944954128440367,103.0,0.05504587155963303,6.0,1
ОРГ1-00343,151,191,0,41126.86092715232,45910.0,6210156,0.8874172185430463,134.0,0.11258278145695365,17.0,32513.905759162302,42.0,49.0,0.0,42891.142857142855,47716.0,1801428.0,0.8571428571428571,36.0,0.14285714285714285,6.0,82.0,99.0,0.0,41690.73170731707,46971.0,3418640.0,0.8414634146341463,69.0,0.15853658536585366,13.0,119.0,149.0,0.0,41117.075630252104,45920.0,4892932.0,0.8823529411764706,105.0,0.11764705882352941,14.0,1
ОРГ1-00346,113,191,0,7850.132743362832,7501.0,887065,0.9911504424778761,112.0,0.008849557522123894,1.0,4644.319371727749,29.0,47.0,0.0,9458.379310344828,8103.0,274293.0,1.0,29.0,0.0,0.0,60.0,99.0,0.0,8657.933333333332,8100.0,519476.0,1.0,60.0,0.0,0.0,83.0,147.0,0.0,7940.012048192771,7500.0,659021.0,1.0,83.0,0.0,0.0,1
ОРГ1-00348,124,191,0,25995.09677419355,26857.0,3223392,0.9919354838709677,123.0,0.008064516129032258,1.0,16876.39790575916,36.0,49.0,0.0,25706.75,26108.5,925443.0,1.0,36.0,0.0,0.0,67.0,99.0,0.0,25574.16417910448,26405.0,1713469.0,1.0,67.0,0.0,0.0,103.0,149.0,0.0,26145.495145631066,26710.0,2692986.0,1.0,103.0,0.0,0.0,1
ОРГ1-00349,116,191,0,21819.28448275862,24008.5,2531037,0.9655172413793104,112.0,0.034482758620689655,4.0,13251.502617801047,30.0,49.0,0.0,21104.833333333332,23560.5,633145.0,1.0,30.0,0.0,0.0,61.0,98.0,0.0,21664.245901639344,23711.0,1321519.0,0.9836065573770492,60.0,0.01639344262295082,1.0,86.0,149.0,0.0,22210.023255813954,23872.5,1910062.0,0.9767441860465116,84.0,0.023255813953488372,2.0,1
ОРГ1-00351,125,191,0,17732.552,18317.0,2216569,0.984,123.0,0.016,2.0,11605.073298429319,38.0,49.0,0.0,16480.605263157893,15754.5,626263.0,0.9473684210526315,36.0,0.05263157894736842,2.0,66.0,93.0,0.0,17750.772727272728,18008.5,1171551.0,0.9696969696969697,64.0,0.030303030303030304,2.0,96.0,149.0,0.0,17102.333333333332,17555.5,1641824.0,0.9791666666666666,94.0,0.020833333333333332,2.0,1
ОРГ1-00355,125,191,0,2634.76,2103.0,329345,0.96,120.0,0.04,5.0,1724.3193717277486,35.0,49.0,0.0,3345.1714285714284,3004.0,117081.0,0.9714285714285714,34.0,0.02857142857142857,1.0,63.0,99.0,0.0,2840.095238095238,2103.0,178926.0,0.9523809523809523,60.0,0.047619047619047616,3.0,94.0,149.0,0.0,2660.372340425532,2102.0,250075.0,0.9680851063829787,91.0,0.031914893617021274,3.0,1
ОРГ1-00358,150,191,0,26381.42,28207.0,3957213,0.8333333333333334,125.0,0.16666666666666666,25.0,20718.392670157067,39.0,49.0,0.0,28093.333333333332,28807.0,1095640.0,0.9230769230769231,36.0,0.07692307692307693,3.0,84.0,99.0,0.0,27724.20238095238,28809.5,2328833.0,0.8214285714285714,69.0,0.17857142857142858,15.0,126.0,149.0,0.0,26999.809523809523,28504.0,3401976.0,0.8333333333333334,105.0,0.16666666666666666,21.0,1
ОРГ1-00363,137,191,0,19513.817518248175,21316.0,2673393,0.9781021897810219,134.0,0.021897810218978103,3.0,13996.821989528797,36.0,49.0,0.0,17018.277777777777,18760.0,612658.0,1.0,36.0,0.0,0.0,72.0,99.0,0.0,18034.944444444445,20416.0,1298516.0,0.9583333333333334,69.0,0.041666666666666664,3.0,108.0,149.0,0.0,18661.916666666668,20706.5,2015487.0,0.9722222222222222,105.0,0.027777777777777776,3.0,1
ОРГ1-00370,142,192,0,23078.035211267605,25206.0,3277081,0.9436619718309859,134.0,0.056338028169014086,8.0,17068.130208333332,37.0,49.0,0.0,28174.45945945946,28810.0,1042455.0,0.972972972972973,36.0,0.02702702702702703,1.0,72.0,99.0,0.0,25022.541666666668,26704.0,1801623.0,0.9583333333333334,69.0,0.041666666666666664,3.0,109.0,149.0,0.0,23889.92660550459,26104.0,2604002.0,0.963302752293578,105.0,0.03669724770642202,4.0,1
ОРГ1-00383,103,186,5,19169.572815533982,19202.0,1974466,0.9902912621359223,102.0,0.009708737864077669,1.0,10615.408602150537,27.0,44.0,5.0,17751.0,18600.0,479277.0,1.0,27.0,0.0,0.0,48.0,94.0,5.0,17813.354166666668,18605.5,855041.0,0.9791666666666666,47.0,0.020833333333333332,1.0,80.0,144.0,5.0,20022.0,19655.0,1601760.0,0.9875,79.0,0.0125,1.0,1
ОРГ1-00388,128,191,0,23147.71875,23719.0,2962908,0.96875,124.0,0.03125,4.0,15512.607329842933,37.0,49.0,0.0,24135.864864864863,24306.0,893027.0,0.972972972972973,36.0,0.02702702702702703,1.0,64.0,87.0,0.0,23370.9375,24473.5,1495740.0,0.9375,60.0,0.0625,4.0,99.0,149.0,0.0,23812.949494949495,24327.0,2357482.0,0.9595959595959596,95.0,0.04040404040404041,4.0,1
ОРГ1-00401,113,191,0,29191.309734513274,28219.0,3298618,0.9911504424778761,112.0,0.008849557522123894,1.0,17270.251308900522,25.0,49.0,0.0,33700.36,30907.0,842509.0,0.96,24.0,0.04,1.0,58.0,99.0,0.0,31410.58620689655,29556.0,1821814.0,0.9827586206896551,57.0,0.017241379310344827,1.0,84.0,149.0,0.0,30589.22619047619,29556.0,2569495.0,0.9880952380952381,83.0,0.011904761904761904,1.0,1
ОРГ1-00404,125,191,0,24910.464,24305.0,3113808,0.952,119.0,0.048,6.0,16302.659685863875,38.0,49.0,0.0,26920.0,24466.5,1022960.0,0.9473684210526315,36.0,0.05263157894736842,2.0,74.0,99.0,0.0,26758.513513513513,24768.0,1980130.0,0.9324324324324325,69.0,0.06756756756756757,5.0,100.0,148.0,0.0,25470.68,24304.5,2547068.0,0.94,94.0,0.06,6.0,1
ОРГ1-00408,120,191,0,45167.48333333333,47405.5,5420098,0.9916666666666667,119.0,0.008333333333333333,1.0,28377.476439790575,35.0,49.0,0.0,40513.65714285714,44105.0,1417978.0,1.0,35.0,0.0,0.0,65.0,99.0,0.0,42777.89230769231,45314.0,2780563.0,1.0,65.0,0.0,0.0,91.0,149.0,0.0,44874.87912087912,47123.0,4083614.0,0.989010989010989,90.0,0.01098901098901099,1.0,1
ОРГ1-00411,125,191,0,11132.416,11701.0,1391552,0.984,123.0,0.016,2.0,7285.612565445026,36.0,49.0,0.0,11543.972222222223,11401.5,415583.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,11403.314285714287,11702.5,798232.0,0.9714285714285714,68.0,0.02857142857142857,2.0,96.0,148.0,0.0,10912.604166666666,11404.0,1047610.0,0.9791666666666666,94.0,0.020833333333333332,2.0,1
ОРГ1-00412,115,191,0,23784.869565217392,24609.0,2735260,0.9739130434782609,112.0,0.02608695652173913,3.0,14320.732984293194,38.0,49.0,0.0,22811.763157894737,23716.5,866847.0,0.9473684210526315,36.0,0.05263157894736842,2.0,60.0,99.0,0.0,23236.066666666666,23868.0,1394164.0,0.9666666666666667,58.0,0.03333333333333333,2.0,97.0,149.0,0.0,23672.690721649484,24324.0,2296251.0,0.9690721649484536,94.0,0.030927835051546393,3.0,1
ОРГ1-00418,97,189,0,2840.701030927835,2401.0,275548,0.9587628865979382,93.0,0.041237113402061855,4.0,1457.9259259259259,24.0,49.0,0.0,3315.625,2852.0,79575.0,1.0,24.0,0.0,0.0,49.0,99.0,0.0,2855.061224489796,2101.0,139898.0,0.9387755102040817,46.0,0.061224489795918366,3.0,74.0,135.0,0.0,2823.3513513513512,2400.5,208928.0,0.9459459459459459,70.0,0.05405405405405406,4.0,1
ОРГ1-00419,143,191,0,17572.986013986014,19505.0,2512937,0.8671328671328671,124.0,0.13286713286713286,19.0,13156.738219895287,43.0,49.0,0.0,18577.0,21906.0,798811.0,0.8372093023255814,36.0,0.16279069767441862,7.0,77.0,99.0,0.0,18289.584415584417,21306.0,1408298.0,0.8311688311688312,64.0,0.16883116883116883,13.0,112.0,149.0,0.0,17702.651785714286,20404.5,1982697.0,0.8482142857142857,95.0,0.15178571428571427,17.0,1
ОРГ1-00420,133,191,0,15744.699248120301,16505.0,2094045,0.9699248120300752,129.0,0.03007518796992481,4.0,10963.586387434554,37.0,49.0,0.0,19121.567567567567,19501.0,707498.0,0.972972972972973,36.0,0.02702702702702703,1.0,67.0,99.0,0.0,17585.597014925374,18302.0,1178235.0,0.9850746268656716,66.0,0.014925373134328358,1.0,104.0,149.0,0.0,15428.89423076923,16201.0,1604605.0,0.9711538461538461,101.0,0.028846153846153848,3.0,1
ОРГ1-00421,132,191,0,13339.204545454546,12455.5,1760775,0.9772727272727273,129.0,0.022727272727272728,3.0,9218.71727748691,37.0,49.0,0.0,13856.45945945946,11410.0,512689.0,0.972972972972973,36.0,0.02702702702702703,1.0,69.0,99.0,0.0,12468.072463768116,10510.0,860297.0,0.9855072463768116,68.0,0.014492753623188406,1.0,103.0,149.0,0.0,12656.436893203883,11403.0,1303613.0,0.9902912621359223,102.0,0.009708737864077669,1.0,1
ОРГ1-00422,149,190,1,18668.006711409394,20405.0,2781533,0.8053691275167785,120.0,0.19463087248322147,29.0,14639.647368421052,38.0,48.0,1.0,21268.052631578947,21457.0,808186.0,0.8947368421052632,34.0,0.10526315789473684,4.0,75.0,94.0,1.0,21122.733333333334,22503.0,1584205.0,0.8266666666666667,62.0,0.17333333333333334,13.0,112.0,148.0,1.0,20545.29464285714,22207.0,2301073.0,0.8214285714285714,92.0,0.17857142857142858,20.0,1
ОРГ1-00423,152,191,0,21720.440789473683,22808.5,3301507,0.875,133.0,0.125,19.0,17285.376963350784,39.0,49.0,0.0,22741.76923076923,22508.0,886929.0,0.9230769230769231,36.0,0.07692307692307693,3.0,77.0,99.0,0.0,21110.766233766233,22519.0,1625529.0,0.8831168831168831,68.0,0.11688311688311688,9.0,118.0,149.0,0.0,21535.415254237287,22806.0,2541179.0,0.8813559322033898,104.0,0.11864406779661017,14.0,1
ОРГ1-00427,138,192,0,18276.304347826088,20252.5,2522130,0.8985507246376812,124.0,0.10144927536231885,14.0,13136.09375,36.0,49.0,0.0,17036.36111111111,18752.5,613309.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,17884.257142857143,18753.0,1251898.0,0.9857142857142858,69.0,0.014285714285714285,1.0,111.0,149.0,0.0,18266.432432432433,19505.0,2027574.0,0.9459459459459459,105.0,0.05405405405405406,6.0,1
ОРГ1-00429,143,192,0,16301.11888111888,17112.0,2331060,0.8041958041958042,115.0,0.1958041958041958,28.0,12140.9375,37.0,49.0,0.0,19355.162162162163,20111.0,716141.0,0.9459459459459459,35.0,0.05405405405405406,2.0,73.0,99.0,0.0,18229.931506849316,18606.0,1330785.0,0.8356164383561644,61.0,0.1643835616438356,12.0,112.0,149.0,0.0,17450.3125,18307.5,1954435.0,0.8214285714285714,92.0,0.17857142857142858,20.0,1
ОРГ1-00430,144,191,0,18688.61111111111,22358.0,2691160,0.9305555555555556,134.0,0.06944444444444445,10.0,14089.842931937173,41.0,49.0,0.0,22324.0,24909.0,915284.0,0.8780487804878049,36.0,0.12195121951219512,5.0,79.0,99.0,0.0,20186.08860759494,23109.0,1594701.0,0.8734177215189873,69.0,0.12658227848101267,10.0,115.0,149.0,0.0,18880.11304347826,22506.0,2171213.0,0.9130434782608695,105.0,0.08695652173913043,10.0,1
ОРГ1-00433,28,135,42,2701.035714285714,1650.0,75629,1.0,28.0,0.0,0.0,560.2148148148148,2.0,7.0,42.0,900.5,900.5,1801.0,1.0,2.0,0.0,0.0,12.0,50.0,42.0,1775.4166666666667,1350.5,21305.0,1.0,12.0,0.0,0.0,22.0,104.0,42.0,2755.7272727272725,1650.0,60626.0,1.0,22.0,0.0,0.0,1
ОРГ1-00435,136,190,0,13403.933823529413,13802.5,1822935,0.9485294117647058,129.0,0.051470588235294115,7.0,9594.394736842105,37.0,49.0,0.0,13904.756756756757,14109.0,514476.0,0.972972972972973,36.0,0.02702702702702703,1.0,68.0,99.0,0.0,12712.308823529413,13359.0,864437.0,0.9558823529411765,65.0,0.04411764705882353,3.0,105.0,149.0,0.0,12500.12380952381,13209.0,1312513.0,0.9619047619047619,101.0,0.0380952380952381,4.0,1
ОРГ1-00437,134,191,0,27784.231343283584,30008.0,3723087,0.9925373134328358,133.0,0.007462686567164179,1.0,19492.60209424084,36.0,49.0,0.0,32121.777777777777,33009.5,1156384.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,26693.814285714285,31241.5,1868567.0,0.9857142857142858,69.0,0.014285714285714285,1.0,106.0,149.0,0.0,27650.632075471698,30611.0,2930967.0,0.9905660377358491,105.0,0.009433962264150943,1.0,1
ОРГ1-00438,135,191,0,26706.911111111112,27005.0,3605433,0.9925925925925926,134.0,0.007407407407407408,1.0,18876.612565445026,36.0,49.0,0.0,26388.13888888889,26713.5,949973.0,1.0,36.0,0.0,0.0,70.0,99.0,0.0,26444.814285714285,27007.0,1851137.0,0.9857142857142858,69.0,0.014285714285714285,1.0,106.0,149.0,0.0,26664.349056603773,27007.0,2826421.0,0.9905660377358491,105.0,0.009433962264150943,1.0,1
ОРГ1-00442,120,191,0,17935.758333333335,19503.0,2152291,0.925,111.0,0.075,9.0,11268.539267015707,33.0,49.0,0.0,15822.272727272728,18305.0,522135.0,0.9393939393939394,31.0,0.06060606060606061,2.0,70.0,98.0,0.0,17499.614285714284,19504.0,1224973.0,0.8857142857142857,62.0,0.11428571428571428,8.0,91.0,149.0,0.0,17421.75824175824,19207.0,1585380.0,0.9010989010989011,82.0,0.0989010989010989,9.0,1
ОРГ1-00446,144,191,0,22807.895833333332,23731.0,3284337,0.8680555555555556,125.0,0.13194444444444445,19.0,17195.48167539267,38.0,44.0,0.0,21118.657894736843,22203.0,802509.0,0.868421052631579,33.0,0.13157894736842105,5.0,74.0,99.0,0.0,21701.95945945946,23265.5,1605945.0,0.8378378378378378,62.0,0.16216216216216217,12.0,116.0,149.0,0.0,22579.08620689655,23718.5,2619174.0,0.8448275862068966,98.0,0.15517241379310345,18.0,1
ОРГ1-00448,123,191,0,25021.79674796748,26408.0,3077681,1.0,123.0,0.0,0.0,16113.513089005235,36.0,49.0,0.0,28807.444444444445,29407.0,1037068.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,27631.27536231884,28205.0,1906558.0,1.0,69.0,0.0,0.0,98.0,149.0,0.0,26351.80612244898,27305.0,2582477.0,1.0,98.0,0.0,0.0,1
ОРГ1-00457,136,191,0,14391.04411764706,14408.0,1957182,0.9852941176470589,134.0,0.014705882352941176,2.0,10247.026178010472,37.0,49.0,0.0,15094.81081081081,15306.0,558508.0,0.972972972972973,36.0,0.02702702702702703,1.0,71.0,99.0,0.0,16451.76056338028,15307.0,1168075.0,0.971830985915493,69.0,0.028169014084507043,2.0,107.0,149.0,0.0,14316.485981308411,14408.0,1531864.0,0.9813084112149533,105.0,0.018691588785046728,2.0,1
ОРГ1-00458,8,41,149,413.0,300.0,3304,1.0,8.0,0.0,0.0,80.58536585365853,,,,,,,,,,,,,,,,,,,,,1.0,1.0,149.0,901.0,901.0,901.0,1.0,1.0,0.0,0.0,1
ОРГ1-00460,131,191,0,24379.580152671755,25212.0,3193725,0.8931297709923665,117.0,0.10687022900763359,14.0,16721.07329842932,32.0,49.0,0.0,25012.28125,25366.0,800393.0,0.90625,29.0,0.09375,3.0,69.0,99.0,0.0,24332.797101449276,25821.0,1678963.0,0.8985507246376812,62.0,0.10144927536231885,7.0,100.0,141.0,0.0,23611.15,24619.0,2361115.0,0.89,89.0,0.11,11.0,1
ОРГ1-00461,7,56,9,771.4285714285714,600.0,5400,0.8571428571428571,6.0,0.14285714285714285,1.0,96.42857142857143,4.0,25.0,9.0,975.0,900.0,3900.0,1.0,4.0,0.0,0.0,7.0,56.0,9.0,771.4285714285714,600.0,5400.0,0.8571428571428571,6.0,0.14285714285714285,1.0,7.0,56.0,9.0,771.4285714285714,600.0,5400.0,0.8571428571428571,6.0,0.14285714285714285,1.0,1
ОРГ1-00464,141,191,0,20630.836879432623,21606.0,2908948,0.9432624113475178,133.0,0.05673758865248227,8.0,15230.094240837696,35.0,49.0,0.0,21157.542857142857,21616.0,740514.0,1.0,35.0,0.0,0.0,71.0,99.0,0.0,20811.394366197183,21606.0,1477609.0,0.9577464788732394,68.0,0.04225352112676056,3.0,108.0,149.0,0.0,21346.26851851852,21910.5,2305397.0,0.9629629629629629,104.0,0.037037037037037035,4.0,1
ОРГ1-00465,104,191,0,7899.057692307692,7503.5,821502,0.9903846153846154,103.0,0.009615384615384616,1.0,4301.057591623036,31.0,49.0,0.0,9614.645161290322,9606.0,298054.0,1.0,31.0,0.0,0.0,55.0,99.0,0.0,8753.454545454546,9001.0,481440.0,0.9818181818181818,54.0,0.01818181818181818,1.0,87.0,149.0,0.0,8073.0114942528735,7801.0,702352.0,0.9885057471264368,86.0,0.011494252873563218,1.0,1
ОРГ1-00466,124,191,0,25410.870967741936,26131.0,3150948,1.0,124.0,0.0,0.0,16497.109947643978,36.0,49.0,0.0,27037.694444444445,27315.5,973357.0,1.0,36.0,0.0,0.0,69.0,99.0,0.0,26018.927536231884,25819.0,1795306.0,1.0,69.0,0.0,0.0,95.0,149.0,0.0,25227.936842105264,25825.0,2396654.0,1.0,95.0,0.0,0.0,1
ОРГ1-00467,127,191,0,23335.63779527559,24904.0,2963626,0.984251968503937,125.0,0.015748031496062992,2.0,15516.366492146597,37.0,49.0,0.0,24518.891891891893,24609.0,907199.0,0.972972972972973,36.0,0.02702702702702703,1.0,71.0,99.0,0.0,23026.295774647886,24913.0,1634867.0,0.971830985915493,69.0,0.028169014084507043,2.0,98.0,148.0,0.0,22778.663265306124,24609.5,2232309.0,0.9795918367346939,96.0,0.02040816326530612,2.0,1
ОРГ1-00469,115,191,0,31671.66956521739,32108.0,3642242,0.991304347826087,114.0,0.008695652173913044,1.0,19069.329842931937,37.0,49.0,0.0,30946.432432432433,31811.0,1145018.0,0.972972972972973,36.0,0.02702702702702703,1.0,69.0,99.0,0.0,30587.130434782608,30600.0,2110512.0,0.9855072463768116,68.0,0.014492753623188406,1.0,95.0,148.0,0.0,31186.42105263158,31512.0,2962710.0,0.9894736842105263,94.0,0.010526315789473684,1.0,1
ОРГ1-00471,136,191,0,7140.183823529412,7051.5,971065,0.8455882352941176,115.0,0.15441176470588236,21.0,5084.1099476439795,31.0,37.0,0.0,7918.1612903225805,8100.0,245463.0,0.8709677419354839,27.0,0.12903225806451613,4.0,69.0,99.0,0.0,6914.782608695652,6601.0,477120.0,0.855072463768116,59.0,0.14492753623188406,10.0,101.0,149.0,0.0,6910.752475247525,6902.0,697986.0,0.8514851485148515,86.0,0.1485148514851485,15.0,1
ОРГ1-00472,5,76,107,1140.0,600.0,5700,1.0,5.0,0.0,0.0,75.0,,,,,,,,,,,,,,,,,,,,,3.0,21.0,107.0,700.0,600.0,2100.0,1.0,3.0,0.0,0.0,1
ОРГ1-00480,112,190,1,21279.23214285714,21457.0,2383274,0.9732142857142857,109.0,0.026785714285714284,3.0,12543.547368421052,38.0,48.0,1.0,22403.21052631579,23400.5,851322.0,0.9210526315789473,35.0,0.07894736842105263,3.0,68.0,98.0,1.0,20658.926470588234,21300.5,1404807.0,0.9558823529411765,65.0,0.04411764705882353,3.0,94.0,148.0,1.0,21173.85106382979,21605.5,1990342.0,0.9680851063829787,91.0,0.031914893617021274,3.0,1
ОРГ1-00483,154,192,0,26374.77922077922,29563.0,4061716,0.8376623376623377,129.0,0.16233766233766234,25.0,21154.770833333332,46.0,49.0,0.0,25316.239130434784,28814.0,1164547.0,0.782608695652174,36.0,0.21739130434782608,10.0,88.0,99.0,0.0,26292.034090909092,29563.0,2313699.0,0.7840909090909091,69.0,0.2159090909090909,19.0,122.0,149.0,0.0,25503.344262295082,29264.0,3111408.0,0.819672131147541,100.0,0.18032786885245902,22.0,1
ОРГ1-00485,136,191,0,17187.992647058825,18013.5,2337567,0.9852941176470589,134.0,0.014705882352941176,2.0,12238.570680628272,37.0,49.0,0.0,15873.54054054054,17104.0,587321.0,0.972972972972973,36.0,0.02702702702702703,1.0,70.0,99.0,0.0,17145.371428571427,18015.0,1200176.0,0.9857142857142858,69.0,0.014285714285714285,1.0,106.0,149.0,0.0,17146.0,18007.0,1817476.0,0.9905660377358491,105.0,0.009433962264150943,1.0,1
ОРГ1-00486,123,191,0,15410.69105691057,13510.0,1895515,0.983739837398374,121.0,0.016260162601626018,2.0,9924.162303664922,37.0,49.0,0.0,22119.864864864863,21607.0,818435.0,0.972972972972973,36.0,0.02702702702702703,1.0,59.0,99.0,0.0,18586.372881355932,19513.0,1096596.0,0.9830508474576272,58.0,0.01694915254237288,1.0,95.0,149.0,0.0,16082.757894736842,16200.0,1527862.0,0.9894736842105263,94.0,0.010526315789473684,1.0,1
ОРГ1-00494,117,179,5,19440.094017094016,20116.0,2274491,0.9914529914529915,116.0,0.008547008547008548,1.0,12706.653631284917,33.0,44.0,5.0,20893.39393939394,21907.0,689482.0,1.0,33.0,0.0,0.0,57.0,94.0,5.0,19010.491228070176,20406.0,1083598.0,0.9824561403508771,56.0,0.017543859649122806,1.0,93.0,144.0,5.0,18827.37634408602,19814.0,1750946.0,0.989247311827957,92.0,0.010752688172043012,1.0,1
ОРГ1-00498,114,191,0,23423.07894736842,24308.0,2670231,0.9473684210526315,108.0,0.05263157894736842,6.0,13980.267015706806,40.0,49.0,0.0,25366.25,25509.5,1014650.0,0.9,36.0,0.1,4.0,57.0,99.0,0.0,23192.035087719298,24609.0,1321946.0,0.9298245614035088,53.0,0.07017543859649122,4.0,85.0,149.0,0.0,23162.329411764706,24309.0,1968798.0,0.9294117647058824,79.0,0.07058823529411765,6.0,1
ОРГ1-00499,114,191,0,16820.42105263158,18003.5,1917528,0.956140350877193,109.0,0.043859649122807015,5.0,10039.413612565446,26.0,49.0,0.0,17267.884615384617,18154.5,448965.0,1.0,26.0,0.0,0.0,58.0,99.0,0.0,18079.03448275862,19207.0,1048584.0,0.9310344827586207,54.0,0.06896551724137931,4.0,93.0,149.0,0.0,17930.43010752688,18010.0,1667530.0,0.956989247311828,89.0,0.043010752688172046,4.0,1
ОРГ1-00503,126,190,0,19650.70634920635,20107.5,2475989,0.9761904761904762,123.0,0.023809523809523808,3.0,13031.521052631579,37.0,49.0,0.0,18930.027027027027,19208.0,700411.0,0.972972972972973,36.0,0.02702702702702703,1.0,64.0,99.0,0.0,19192.265625,19212.0,1228305.0,0.984375,63.0,0.015625,1.0,100.0,149.0,0.0,19683.66,19664.5,1968366.0,0.99,99.0,0.01,1.0,1
