id,date_start_task_work_period_by_tasks_total,date_final_task_fact_days_since_last_task_total,days_to_complete_min_total,days_to_complete_max_total,days_to_complete_median_total,days_to_complete_mean_total,days_to_complete_std_total,days_to_complete_sum_total,is_expired_task_mean_total,is_expired_task_sum_total,is_intime_task_mean_total,is_intime_task_sum_total,expired_level_mean_total,expired_level__0_mean_total,expired_level__0_sum_total,expired_level__1_mean_total,expired_level__1_sum_total,expired_level__2_mean_total,expired_level__2_sum_total,expired_level__3_mean_total,expired_level__3_sum_total,task_status_back_from_delegation_mean_total,task_status_back_from_delegation_sum_total,task_status_completed_mean_total,task_status_completed_sum_total,task_status_delegated_mean_total,task_status_delegated_sum_total,task_status_in_work_mean_total,task_status_in_work_sum_total,task_status_not_started_mean_total,task_status_not_started_sum_total,task_status_on_check_mean_total,task_status_on_check_sum_total,task_status_postponed_mean_total,task_status_postponed_sum_total,date_start_task_work_period_by_tasks_last_50,date_final_task_fact_days_since_last_task_last_50,days_to_complete_min_last_50,days_to_complete_max_last_50,days_to_complete_median_last_50,days_to_complete_mean_last_50,days_to_complete_std_last_50,days_to_complete_sum_last_50,is_expired_task_mean_last_50,is_expired_task_sum_last_50,is_intime_task_mean_last_50,is_intime_task_sum_last_50,expired_level_mean_last_50,expired_level__0_mean_last_50,expired_level__0_sum_last_50,expired_level__1_mean_last_50,expired_level__1_sum_last_50,expired_level__2_mean_last_50,expired_level__2_sum_last_50,expired_level__3_mean_last_50,expired_level__3_sum_last_50,task_status_back_from_delegation_mean_last_50,task_status_back_from_delegation_sum_last_50,task_status_completed_mean_last_50,task_status_completed_sum_last_50,task_status_delegated_mean_last_50,task_status_delegated_sum_last_50,task_status_in_work_mean_last_50,task_status_in_work_sum_last_50,task_status_not_started_mean_last_50,task_status_not_started_sum_last_50,task_status_on_check_mean_last_50,task_status_on_check_sum_last_50,task_status_postponed_mean_last_50,task_status_postponed_sum_last_50,date_start_task_work_period_by_tasks_last_100,date_final_task_fact_days_since_last_task_last_100,days_to_complete_min_last_100,days_to_complete_max_last_100,days_to_complete_median_last_100,days_to_complete_mean_last_100,days_to_complete_std_last_100,days_to_complete_sum_last_100,is_expired_task_mean_last_100,is_expired_task_sum_last_100,is_intime_task_mean_last_100,is_intime_task_sum_last_100,expired_level_mean_last_100,expired_level__0_mean_last_100,expired_level__0_sum_last_100,expired_level__1_mean_last_100,expired_level__1_sum_last_100,expired_level__2_mean_last_100,expired_level__2_sum_last_100,expired_level__3_mean_last_100,expired_level__3_sum_last_100,task_status_back_from_delegation_mean_last_100,task_status_back_from_delegation_sum_last_100,task_status_completed_mean_last_100,task_status_completed_sum_last_100,task_status_delegated_mean_last_100,task_status_delegated_sum_last_100,task_status_in_work_mean_last_100,task_status_in_work_sum_last_100,task_status_not_started_mean_last_100,task_status_not_started_sum_last_100,task_status_on_check_mean_last_100,task_status_on_check_sum_last_100,task_status_postponed_mean_last_100,task_status_postponed_sum_last_100,date_start_task_work_period_by_tasks_last_150,date_final_task_fact_days_since_last_task_last_150,days_to_complete_min_last_150,days_to_complete_max_last_150,days_to_complete_median_last_150,days_to_complete_mean_last_150,days_to_complete_std_last_150,days_to_complete_sum_last_150,is_expired_task_mean_last_150,is_expired_task_sum_last_150,is_intime_task_mean_last_150,is_intime_task_sum_last_150,expired_level_mean_last_150,expired_level__0_mean_last_150,expired_level__0_sum_last_150,expired_level__1_mean_last_150,expired_level__1_sum_last_150,expired_level__2_mean_last_150,expired_level__2_sum_last_150,expired_level__3_mean_last_150,expired_level__3_sum_last_150,task_status_back_from_delegation_mean_last_150,task_status_back_from_delegation_sum_last_150,task_status_completed_mean_last_150,task_status_completed_sum_last_150,task_status_delegated_mean_last_150,task_status_delegated_sum_last_150,task_status_in_work_mean_last_150,task_status_in_work_sum_last_150,task_status_not_started_mean_last_150,task_status_not_started_sum_last_150,task_status_on_check_mean_last_150,task_status_on_check_sum_last_150,task_status_postponed_mean_last_150,task_status_postponed_sum_last_150,exists_in_tasks
ОРГ1-00761,364,180.0,0.0,74.0,3.0,5.48314606741573,9.635531262834355,488.0,0.3707865168539326,33,0.6292134831460674,56,0.47191011235955055,0.6292134831460674,56.0,0.29213483146067415,26.0,0.056179775280898875,5.0,0.02247191011235955,2.0,0.0,0,1.0,89.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00762,586,174.0,0.0,16.0,1.0,2.2,3.353722950262685,132.0,0.2,12,0.8,48,0.23333333333333334,0.8,48.0,0.18333333333333332,11.0,0.0,0.0,0.016666666666666666,1.0,0.0,0,0.9833333333333333,59.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.016666666666666666,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00763,496,199.0,0.0,460.0,0.0,49.44444444444444,121.2692533199008,5785.0,0.3418803418803419,40,0.6581196581196581,77,0.7606837606837606,0.6581196581196581,77.0,0.05982905982905983,7.0,0.1452991452991453,17.0,0.13675213675213677,16.0,0.0,0,0.6923076923076923,81.0,0.017094017094017096,2,0.0,0.0,0.2905982905982906,34.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00765,498,75.0,0.0,461.0,4.0,22.51948051948052,59.24694315667939,1734.0,0.35064935064935066,27,0.6493506493506493,50,0.6493506493506493,0.6493506493506493,50.0,0.15584415584415584,12.0,0.09090909090909091,7.0,0.1038961038961039,8.0,0.0,0,1.0,77.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00766,721,151.0,0.0,364.0,0.0,23.64350180505415,68.25792112964166,26197.0,0.2933212996389892,325,0.7066787003610109,783,0.8185920577617328,0.7066787003610109,783.0,0.017148014440433214,19.0,0.02707581227436823,30.0,0.2490974729241877,276.0,0.0,0,0.5306859205776173,588.0,0.0009025270758122744,1,0.315884476534296,350.0,0.15162454873646208,168.0,0.0,0,0.0009025270758122744,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00767,406,172.0,0.0,75.0,0.0,6.801724137931035,12.601944347737934,1578.0,0.3017241379310345,70,0.6982758620689655,162,0.5387931034482759,0.6982758620689655,162.0,0.1206896551724138,28.0,0.125,29.0,0.05603448275862069,13.0,0.0,0,1.0,232.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00768,340,161.0,0.0,19.0,0.0,0.532967032967033,2.122364726444619,97.0,0.04945054945054945,9,0.9505494505494505,173,0.054945054945054944,0.9505494505494505,173.0,0.04395604395604396,8.0,0.005494505494505495,1.0,0.0,0.0,0.0,0,1.0,182.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00771,460,143.0,0.0,505.0,9.0,27.0,60.56136567437758,2214.0,0.35365853658536583,29,0.6463414634146342,53,0.7317073170731707,0.6463414634146342,53.0,0.07317073170731707,6.0,0.18292682926829268,15.0,0.0975609756097561,8.0,0.0,0,0.9878048780487805,81.0,0.012195121951219513,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00772,696,0.0,0.0,369.0,1.0,13.272626931567329,50.89429692835865,12025.0,0.11589403973509933,105,0.8841059602649006,801,0.24944812362030905,0.8841059602649006,801.0,0.03532008830022075,32.0,0.02759381898454746,25.0,0.052980132450331126,48.0,0.0,0,0.9790286975717439,887.0,0.0,0,0.011037527593818985,10.0,0.009933774834437087,9.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00775,567,3.0,0.0,425.0,0.0,21.23076923076923,53.27590851273402,37260.0,0.27635327635327633,485,0.7236467236467237,1270,0.7264957264957265,0.7236467236467237,1270.0,0.03076923076923077,54.0,0.041025641025641026,72.0,0.20455840455840457,359.0,0.0,0,0.8341880341880342,1464.0,0.005128205128205128,9,0.005128205128205128,9.0,0.15555555555555556,273.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00777,722,195.0,0.0,622.0,0.0,3.0375586854460095,34.76858332614562,1941.0,0.012519561815336464,8,0.9874804381846636,631,0.018779342723004695,0.9874804381846636,631.0,0.006259780907668232,4.0,0.006259780907668232,4.0,0.0,0.0,0.0,0,0.9968701095461658,637.0,0.0,0,0.001564945226917058,1.0,0.0,0.0,0.0,0,0.001564945226917058,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00779,677,202.0,0.0,647.0,3.0,52.528301886792455,120.03358564834849,2784.0,0.18867924528301888,10,0.8113207547169812,43,0.41509433962264153,0.8113207547169812,43.0,0.03773584905660377,2.0,0.07547169811320754,4.0,0.07547169811320754,4.0,0.0,0,0.9433962264150944,50.0,0.0,0,0.018867924528301886,1.0,0.03773584905660377,2.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00781,20,496.0,0.0,7.0,7.0,4.666666666666667,4.041451884327381,14.0,0.3333333333333333,1,0.6666666666666666,2,0.3333333333333333,0.6666666666666666,2.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00783,458,152.0,0.0,329.0,0.0,20.705882352941178,64.6053424058698,704.0,0.20588235294117646,7,0.7941176470588235,27,0.4117647058823529,0.7941176470588235,27.0,0.08823529411764706,3.0,0.029411764705882353,1.0,0.08823529411764706,3.0,0.0,0,1.0,34.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00784,385,76.0,0.0,109.0,6.5,16.5625,27.36602261104794,530.0,0.5,16,0.5,16,1.0,0.5,16.0,0.15625,5.0,0.1875,6.0,0.15625,5.0,0.0,0,1.0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00791,314,189.0,0.0,5.0,0.0,0.75,1.7525491637693282,6.0,0.125,1,0.875,7,0.125,0.875,7.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0,0.875,7.0,0.0,0,0.0,0.0,0.125,1.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00792,274,107.0,0.0,117.0,7.0,31.830985915492956,39.96104743210853,2260.0,0.23943661971830985,17,0.7605633802816901,54,0.5211267605633803,0.7605633802816901,54.0,0.028169014084507043,2.0,0.14084507042253522,10.0,0.07042253521126761,5.0,0.0,0,0.8732394366197183,62.0,0.0,0,0.0,0.0,0.11267605633802817,8.0,0.014084507042253521,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00795,377,173.0,0.0,25.0,0.0,1.7555555555555555,5.6292884886892125,79.0,0.06666666666666667,3,0.9333333333333333,42,0.1111111111111111,0.9333333333333333,42.0,0.022222222222222223,1.0,0.044444444444444446,2.0,0.0,0.0,0.0,0,1.0,45.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00799,277,241.0,0.0,134.0,4.0,18.11111111111111,32.05243719530124,652.0,0.25,9,0.75,27,0.3333333333333333,0.75,27.0,0.19444444444444445,7.0,0.027777777777777776,1.0,0.027777777777777776,1.0,0.0,0,1.0,36.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ОРГ1-00800,326,199.0,0.0,127.0,15.0,29.333333333333332,41.34466050629697,440.0,0.3333333333333333,5,0.6666666666666666,10,0.5333333333333333,0.6666666666666666,10.0,0.13333333333333333,2.0,0.2,3.0,0.0,0.0,0.0,0,1.0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
