id,date_work_period_by_work_total,date_days_since_last_work_total,activeTime_mean_total,activeTime_median_total,activeTime_min_total,activeTime_max_total,activeTime_count_total,activeTime_std_total,monitorTime_mean_total,monitorTime_median_total,monitorTime_min_total,monitorTime_max_total,monitorTime_count_total,monitorTime_std_total,active_monitor_ratio_mean_total,active_monitor_ratio_median_total,active_monitor_ratio_min_total,active_monitor_ratio_max_total,active_monitor_ratio_count_total,active_monitor_ratio_std_total,is_weekend_work_sum_total,is_weekend_work_mean_total,is_workday_work_sum_total,is_workday_work_mean_total,date_work_period_by_work_last_50,date_days_since_last_work_last_50,activeTime_mean_last_50,activeTime_median_last_50,activeTime_min_last_50,activeTime_max_last_50,activeTime_count_last_50,activeTime_std_last_50,monitorTime_mean_last_50,monitorTime_median_last_50,monitorTime_min_last_50,monitorTime_max_last_50,monitorTime_count_last_50,monitorTime_std_last_50,active_monitor_ratio_mean_last_50,active_monitor_ratio_median_last_50,active_monitor_ratio_min_last_50,active_monitor_ratio_max_last_50,active_monitor_ratio_count_last_50,active_monitor_ratio_std_last_50,is_weekend_work_sum_last_50,is_weekend_work_mean_last_50,is_workday_work_sum_last_50,is_workday_work_mean_last_50,date_work_period_by_work_last_100,date_days_since_last_work_last_100,activeTime_mean_last_100,activeTime_median_last_100,activeTime_min_last_100,activeTime_max_last_100,activeTime_count_last_100,activeTime_std_last_100,monitorTime_mean_last_100,monitorTime_median_last_100,monitorTime_min_last_100,monitorTime_max_last_100,monitorTime_count_last_100,monitorTime_std_last_100,active_monitor_ratio_mean_last_100,active_monitor_ratio_median_last_100,active_monitor_ratio_min_last_100,active_monitor_ratio_max_last_100,active_monitor_ratio_count_last_100,active_monitor_ratio_std_last_100,is_weekend_work_sum_last_100,is_weekend_work_mean_last_100,is_workday_work_sum_last_100,is_workday_work_mean_last_100,date_work_period_by_work_last_150,date_days_since_last_work_last_150,activeTime_mean_last_150,activeTime_median_last_150,activeTime_min_last_150,activeTime_max_last_150,activeTime_count_last_150,activeTime_std_last_150,monitorTime_mean_last_150,monitorTime_median_last_150,monitorTime_min_last_150,monitorTime_max_last_150,monitorTime_count_last_150,monitorTime_std_last_150,active_monitor_ratio_mean_last_150,active_monitor_ratio_median_last_150,active_monitor_ratio_min_last_150,active_monitor_ratio_max_last_150,active_monitor_ratio_count_last_150,active_monitor_ratio_std_last_150,is_weekend_work_sum_last_150,is_weekend_work_mean_last_150,is_workday_work_sum_last_150,is_workday_work_mean_last_150,exists_in_work
ОРГ1-00120,194,0,15891.86592178771,21708.0,0,47982,179,13581.891722333929,83307.11731843576,85527.0,8744,109418,179,12003.471819056269,0.20027957535969063,0.2587921127297871,0.0,0.8513370527125818,179,0.18444728892919138,52.0,0.2905027932960894,127.0,0.7094972067039106,49.0,0.0,13791.24,8291.0,0.0,41615.0,50.0,14952.391085231628,88339.0,86060.0,81430.0,106920.0,50.0,6593.196217870888,0.14999717752882896,0.09970177252940186,0.0,0.4027078887083195,50.0,0.156602314004885,15.0,0.3,35.0,0.7,99.0,0.0,15223.05,21009.5,0.0,47982.0,100.0,14265.87891295489,86300.55,85853.0,53304.0,109418.0,100.0,7696.212372086845,0.17652336419090203,0.2487744763508164,0.0,0.5616693769977009,100.0,0.1638672602066031,32.0,0.32,68.0,0.68,149.0,0.0,15545.940298507463,21009.5,0.0,47982.0,134.0,14216.535660169113,83384.39552238806,85589.0,8744.0,109418.0,134.0,13529.78885131556,0.19780196620954274,0.25728080286839505,0.0,0.8513370527125818,134.0,0.19627305712934862,38.0,0.2835820895522388,96.0,0.7164179104477612,1
ОРГ1-00125,182,11,15834.741573033707,15774.0,7420,23278,89,3277.5129204657947,25546.460674157304,26215.0,11415,30738,89,3367.2765771066897,0.6202873079948105,0.6197747455057396,0.4107977790765634,0.833278406386173,89,0.0986897462252928,0.0,0.0,89.0,1.0,38.0,11.0,15848.703703703704,15690.0,10832.0,21659.0,27.0,2733.0320555244534,26775.25925925926,27042.0,19284.0,30514.0,27.0,2229.3645799194505,0.5928619459590737,0.5695058414903694,0.4411662132942736,0.7741637182373754,27.0,0.09560671758556527,0.0,0.0,27.0,1.0,80.0,11.0,16312.962962962964,16091.5,10832.0,23278.0,54.0,3023.45861532821,26634.796296296296,26790.5,19284.0,30738.0,54.0,2423.43686543321,0.6132085664431942,0.6163124408627201,0.4107977790765634,0.7907457525184183,54.0,0.10193451521816822,0.0,0.0,54.0,1.0,126.0,11.0,15816.184615384615,15690.0,9200.0,23278.0,65.0,3101.478739510335,25873.092307692306,26539.0,15916.0,30738.0,65.0,3102.6944123368244,0.6126866723050753,0.617659106989908,0.4107977790765634,0.7907457525184183,65.0,0.10000176623697819,0.0,0.0,65.0,1.0,1
ОРГ1-00138,182,0,12715.167597765363,18905.0,0,29055,179,11400.27450067999,84900.12290502794,85706.0,28000,118857,179,9587.057382454352,0.15202613347699026,0.20931352398849024,0.0,0.4358051919878516,179,0.13758600152320138,53.0,0.29608938547486036,126.0,0.7039106145251397,49.0,0.0,16292.56,23199.0,0.0,29055.0,50.0,11394.845421057536,86481.88,85570.0,82877.0,113503.0,50.0,5245.863243449988,0.1884207604790695,0.26469131111924227,0.0,0.3275665912103121,50.0,0.13203486731555225,15.0,0.3,35.0,0.7,99.0,0.0,13151.35,19846.5,0.0,29055.0,100.0,11838.543449152632,86687.73,85712.0,82877.0,118857.0,100.0,5485.932934213366,0.1518301926581057,0.21127946026026825,0.0,0.3275665912103121,100.0,0.13731378323829738,32.0,0.32,68.0,0.68,149.0,0.0,12803.897260273972,19846.5,0.0,29055.0,146.0,11757.393688275306,85384.72602739726,85724.0,53789.0,118857.0,146.0,7647.014433431592,0.15265574286623265,0.21127946026026825,0.0,0.4358051919878516,146.0,0.14216225081821743,42.0,0.2876712328767123,104.0,0.7123287671232876,1
ОРГ1-00142,194,0,10856.643243243243,14156.0,0,28402,185,9290.786693434657,81432.52972972974,85601.0,22899,86779,185,12526.705769919,0.1477475365532068,0.16858803353658536,0.0,0.7521852476614016,185,0.1486628245516596,50.0,0.2702702702702703,135.0,0.7297297297297297,49.0,0.0,16078.477272727272,18224.5,0.0,28402.0,44.0,8939.959087593386,74883.61363636363,84504.5,32542.0,86575.0,44.0,18267.69011277983,0.24750021693391594,0.22729082974636844,0.0,0.7521852476614016,44.0,0.18643004095720328,9.0,0.20454545454545456,35.0,0.7954545454545454,99.0,0.0,11427.29347826087,14249.0,0.0,28402.0,92.0,9460.003551724401,79421.66304347826,85600.0,25478.0,86693.0,92.0,15037.26030494315,0.16588327171222633,0.1693793058376304,0.0,0.7521852476614016,92.0,0.16685290685773974,24.0,0.2608695652173913,68.0,0.7391304347826086,149.0,0.0,11253.218309859154,14290.5,0.0,28402.0,142.0,9019.382683280703,81170.87323943662,85600.0,25478.0,86694.0,142.0,12608.138243033703,0.15378605285164978,0.17145859330137797,0.0,0.7521852476614016,142.0,0.14723420809214585,38.0,0.2676056338028169,104.0,0.7323943661971831,1
ОРГ1-00145,193,0,14649.114942528735,16968.5,0,29728,174,7216.532795854825,64835.61494252874,81389.5,351,118280,174,28414.714147565657,0.31104031283660816,0.2418572541018848,0.0,1.0,174,0.23643036226862185,44.0,0.25287356321839083,130.0,0.7471264367816092,49.0,0.0,16549.3,18572.5,0.0,29728.0,50.0,7104.276315669862,78688.1,82405.5,27724.0,118280.0,50.0,14678.271849914758,0.21295895043358729,0.2349040167116445,0.0,0.45509017796711393,50.0,0.0977537079244834,15.0,0.3,35.0,0.7,98.0,0.0,16848.2,18818.0,0.0,29728.0,95.0,6244.522332548913,78927.73684210527,82639.0,624.0,118280.0,95.0,14251.837324038688,0.22462159286222722,0.23189162920665776,0.0,1.0,95.0,0.11656375499236099,28.0,0.29473684210526313,67.0,0.7052631578947368,149.0,0.0,15448.274074074074,17541.0,0.0,29728.0,135.0,7128.522133821464,70010.34074074074,82101.0,351.0,118280.0,135.0,25213.505688853253,0.2867891814766267,0.23682070417145043,0.0,1.0,135.0,0.22555784035197066,35.0,0.25925925925925924,100.0,0.7407407407407407,1
ОРГ1-00148,189,0,16676.766081871345,23537.0,0,39029,171,12442.513290338677,77934.05263157895,84679.0,246,101787,171,21365.005563871786,0.2564270241614812,0.29447975990736586,0.0,1.0,171,0.21614919364292812,45.0,0.2631578947368421,126.0,0.7368421052631579,49.0,0.0,17658.8,23883.5,0.0,30236.0,50.0,11788.33017549689,85457.28,85720.0,78314.0,93379.0,50.0,2726.7315265642064,0.20727182650628861,0.280147167768237,0.0,0.3580131430939554,50.0,0.13820844634399101,15.0,0.3,35.0,0.7,99.0,0.0,15392.82105263158,22554.0,0.0,39029.0,95.0,13109.052448009294,80754.8947368421,85588.0,786.0,101787.0,95.0,19199.0621415855,0.21877623854615846,0.2779810158120541,0.0,0.9868488911810211,95.0,0.20510332511471124,29.0,0.30526315789473685,66.0,0.6947368421052632,149.0,0.0,16952.591240875914,23537.0,0.0,39029.0,137.0,12524.51927077604,80778.8394160584,85183.0,786.0,101787.0,137.0,16915.728019506154,0.23263608163166807,0.285767137674241,0.0,0.9868488911810211,137.0,0.18951868527413349,37.0,0.27007299270072993,100.0,0.7299270072992701,1
ОРГ1-00150,124,70,10791.0,13228.5,0,21270,82,7511.99786678732,76825.24390243902,84535.5,834,86571,82,17457.81117370714,0.17176774850409685,0.18242766116981557,0.0,0.9964028776978417,82,0.1656413670616094,18.0,0.21951219512195122,64.0,0.7804878048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,70.0,11647.8,12965.0,0.0,17265.0,15.0,6210.5582127765065,67216.46666666666,81957.0,834.0,86571.0,15.0,24820.21363113618,0.24486898064915139,0.19707798664155624,0.0,0.9964028776978417,15.0,0.23200364733227583,2.0,0.13333333333333333,13.0,0.8666666666666667,59.0,70.0,12827.878048780487,14810.0,0.0,20666.0,41.0,6223.701515959461,70500.39024390244,83719.0,834.0,86571.0,41.0,21971.91449314107,0.23327004634910978,0.19707798664155624,0.0,0.9964028776978417,41.0,0.19133800880028567,6.0,0.14634146341463414,35.0,0.8536585365853658,1
ОРГ1-00151,193,1,19436.90070921986,21901.0,0,30539,141,7749.999492446957,27365.77304964539,29041.0,102,86187,141,12385.098092563148,0.7452705775572777,0.7625622822157814,0.0,1.0,141,0.14781706974999045,8.0,0.05673758865248227,133.0,0.9432624113475178,48.0,1.0,20640.894736842107,22039.0,0.0,30539.0,38.0,8001.701463622879,33421.73684210526,31439.0,102.0,86187.0,38.0,16473.767643174666,0.7050725367093805,0.7480327142457821,0.0,0.9828326180257511,38.0,0.20577211450592128,3.0,0.07894736842105263,35.0,0.9210526315789473,98.0,1.0,20916.72602739726,23091.0,0.0,30539.0,73.0,7305.874335956333,30756.15068493151,30700.0,102.0,86187.0,73.0,13370.855047942516,0.7389736104675713,0.7625622822157814,0.0,0.9838056680161943,73.0,0.16870681672211965,5.0,0.0684931506849315,68.0,0.9315068493150684,148.0,1.0,20915.477064220184,22447.0,0.0,30539.0,109.0,6422.971088494463,29943.660550458717,29987.0,102.0,86187.0,109.0,11380.187339163089,0.7417072757398856,0.7585658953222763,0.0,0.9973226238286479,109.0,0.14530049665825795,5.0,0.045871559633027525,104.0,0.9541284403669725,1
ОРГ1-00157,194,0,13304.928205128204,17949.0,0,31451,195,10250.06589593977,86525.14871794872,85892.0,30694,111046,195,6839.026987632291,0.15615755658805436,0.1986482635071862,0.0,0.6948915097413175,195,0.1258374330589493,60.0,0.3076923076923077,135.0,0.6923076923076923,49.0,0.0,13264.74,17404.5,0.0,28810.0,50.0,9161.253110992702,86263.36,85940.0,77941.0,97470.0,50.0,3272.2061880546066,0.15389576639959945,0.19431335360248503,0.0,0.34646142745475317,50.0,0.10691618203676578,15.0,0.3,35.0,0.7,99.0,0.0,14494.9,18256.5,0.0,28810.0,100.0,9750.069849529647,86657.65,85815.5,77941.0,103606.0,100.0,3769.5456237583817,0.16755267206126995,0.2096738537255888,0.0,0.34646142745475317,100.0,0.1136835682242162,32.0,0.32,68.0,0.68,149.0,0.0,13105.36,17404.5,0.0,31451.0,150.0,10481.243888012528,86421.66,85828.5,77941.0,103937.0,150.0,3514.3978372961624,0.15202862239942383,0.19651717382961553,0.0,0.3707794963689522,150.0,0.12244819630167829,46.0,0.30666666666666664,104.0,0.6933333333333334,1
ОРГ1-00161,190,3,16914.852459016394,17143.0,1140,32151,122,4493.651534140489,27452.139344262294,27451.0,1483,54932,122,6006.810489198904,0.6208153197463052,0.6184272949910963,0.2537084689321123,0.8517068076496312,122,0.11648069403478017,0.0,0.0,122.0,1.0,46.0,3.0,13893.24,14360.0,1140.0,19934.0,25.0,3996.4247280121094,26955.84,27917.0,1483.0,36463.0,25.0,6636.792891901932,0.5239938951807893,0.5008782201405152,0.39956315981070256,0.7687120701281187,25.0,0.09498311163267545,0.0,0.0,25.0,1.0,96.0,3.0,15572.051724137931,15119.0,1140.0,32151.0,58.0,4623.249098344999,27851.603448275862,27399.0,1483.0,54932.0,58.0,7582.939667298074,0.57012751190788,0.5653361271635878,0.2537084689321123,0.7721205339301415,58.0,0.12089814049816601,0.0,0.0,58.0,1.0,146.0,3.0,16469.804347826088,15893.5,1140.0,32151.0,92.0,4548.633875915248,27503.75,27495.0,1483.0,54932.0,92.0,6478.6644323443,0.6056504968547909,0.5913323896709191,0.2537084689321123,0.8517068076496312,92.0,0.12116730673504114,0.0,0.0,92.0,1.0,1
ОРГ1-00167,193,1,17747.57894736842,22930.0,0,29055,152,10551.628810911727,75163.75657894737,82314.5,1566,86629,152,17278.507728134813,0.2763444457002322,0.2900938634690483,0.0,0.9827586206896551,152,0.21080151426188404,34.0,0.2236842105263158,118.0,0.7763157894736842,48.0,1.0,17036.0,22059.0,0.0,27541.0,47.0,10412.243180193127,72713.59574468085,82191.0,20205.0,86404.0,47.0,22365.0804931138,0.3074252022580433,0.27789834521196577,0.0,0.942559825688418,47.0,0.26967215443052106,12.0,0.2553191489361702,35.0,0.7446808510638298,98.0,1.0,16979.136363636364,22006.5,0.0,28373.0,88.0,10456.366358801086,74656.70454545454,82441.5,20205.0,86629.0,88.0,18552.2042629751,0.27515845629826957,0.27804820568005084,0.0,0.942559825688418,88.0,0.226509873938236,20.0,0.22727272727272727,68.0,0.7727272727272727,148.0,1.0,17810.40163934426,22450.0,0.0,29055.0,122.0,10323.93518064755,74965.90163934426,82378.5,20205.0,86629.0,122.0,17286.53656520001,0.2784423140721131,0.2862813540555408,0.0,0.942559825688418,122.0,0.2122342277111195,26.0,0.21311475409836064,96.0,0.7868852459016393,1
ОРГ1-00181,194,0,24302.977528089887,30308.5,0,57137,178,16410.195922135783,82585.86516853933,86039.0,8592,114281,178,17045.416327515384,0.29739040694790786,0.360219743729054,0.0,0.705565229038307,178,0.20022961141167572,52.0,0.29213483146067415,126.0,0.7078651685393258,49.0,0.0,27849.530612244896,31303.0,0.0,57137.0,49.0,18796.668135716278,88742.20408163265,86541.0,10150.0,114281.0,49.0,16406.34717238473,0.31047189086294924,0.3713414042539429,0.0,0.705565229038307,49.0,0.2031194703238817,14.0,0.2857142857142857,35.0,0.7142857142857143,99.0,0.0,24780.738095238095,30061.5,0.0,57137.0,84.0,17553.174824301936,85882.28571428571,86082.0,10150.0,114281.0,84.0,14728.434888158796,0.29045708557157673,0.3536000716587787,0.0,0.705565229038307,84.0,0.2011515749418001,25.0,0.2976190476190476,59.0,0.7023809523809523,149.0,0.0,24558.253731343284,30255.0,0.0,57137.0,134.0,16817.09688395442,85168.03731343284,86087.5,10150.0,114281.0,134.0,14037.381874331666,0.2907996466933261,0.3595451590370334,0.0,0.705565229038307,134.0,0.19719063532858017,39.0,0.291044776119403,95.0,0.7089552238805971,1
ОРГ1-00210,192,1,21829.27067669173,22408.0,51,45525,133,8564.710744578608,30286.917293233084,27118.0,51,69142,133,15133.315497275456,0.7527437802532277,0.804147567976503,0.08545269582909461,1.0,133,0.1568654608873984,10.0,0.07518796992481203,123.0,0.924812030075188,48.0,1.0,16571.439024390245,17524.0,858.0,29394.0,41.0,7249.970775971378,22804.0,24118.0,1287.0,39005.0,41.0,9502.495022361232,0.7395349286463774,0.7700058047931005,0.29137634232314125,0.9558376898182723,41.0,0.16204869992489782,6.0,0.14634146341463414,35.0,0.8536585365853658,98.0,1.0,20414.415584415583,21800.0,858.0,37638.0,77.0,8025.118137104948,28330.844155844155,26511.0,1287.0,65451.0,77.0,14367.88918319793,0.7575830644199797,0.806316935923035,0.29137634232314125,0.9558376898182723,77.0,0.15828034623909154,9.0,0.11688311688311688,68.0,0.8831168831168831,148.0,1.0,21018.56603773585,21842.0,51.0,38373.0,106.0,8767.850050875935,29963.971698113208,26982.5,51.0,69142.0,106.0,16127.597627880303,0.7393765905044537,0.797776295464407,0.08545269582909461,1.0,106.0,0.1659683852448687,10.0,0.09433962264150944,96.0,0.9056603773584906,1
ОРГ1-00211,192,1,21744.06349206349,21308.5,2141,58231,126,7167.090699854196,28543.873015873014,27210.0,2950,69539,126,9089.927457562353,0.7671875726326158,0.7788176778860092,0.3930624760444615,0.9949152542372881,126,0.1145922048403656,5.0,0.03968253968253968,121.0,0.9603174603174603,48.0,1.0,21375.526315789473,19666.5,2141.0,58231.0,38.0,11323.338634149079,28828.763157894737,29236.5,2950.0,69539.0,38.0,13422.008401762545,0.7387935132874762,0.7406018732176962,0.3930624760444615,0.9949152542372881,38.0,0.14112594896979966,4.0,0.10526315789473684,34.0,0.8947368421052632,98.0,1.0,21824.61111111111,20488.0,2141.0,58231.0,72.0,9152.23297090265,29459.180555555555,27223.0,2950.0,69539.0,72.0,11632.063639622866,0.7461510640603006,0.7616108250694998,0.3930624760444615,0.9949152542372881,72.0,0.12588979862381353,5.0,0.06944444444444445,67.0,0.9305555555555556,148.0,1.0,21770.091836734693,20924.5,2141.0,58231.0,98.0,7969.65279493978,28880.01020408163,27076.0,2950.0,69539.0,98.0,10199.292358205164,0.7605531510894674,0.7766974513939853,0.3930624760444615,0.9949152542372881,98.0,0.12337463440614174,5.0,0.05102040816326531,93.0,0.9489795918367347,1
ОРГ1-00218,192,1,16803.267716535433,16852.0,61,43424,127,10320.065843158372,24463.779527559054,24827.0,61,51912,127,13373.64829301608,0.7084959794431935,0.7193697121625856,0.4082361342537491,1.0,127,0.13665113917605445,13.0,0.10236220472440945,114.0,0.8976377952755905,48.0,1.0,10196.780487804877,8530.0,264.0,25110.0,41.0,7319.038753525612,14996.512195121952,11709.0,264.0,36434.0,41.0,11352.157130083146,0.7399692656184128,0.7416451296675876,0.47949628672909267,1.0,41.0,0.1296379768424675,8.0,0.1951219512195122,33.0,0.8048780487804879,87.0,1.0,15145.830985915492,15546.0,76.0,43424.0,71.0,10871.604432762198,21336.49295774648,22288.0,79.0,51912.0,71.0,14572.64070674244,0.7431931385922615,0.7487133720065446,0.47949628672909267,1.0,71.0,0.12154539206793688,13.0,0.18309859154929578,58.0,0.8169014084507042,148.0,1.0,15993.221153846154,16581.5,61.0,43424.0,104.0,9954.756914282774,23387.08653846154,24295.0,61.0,51912.0,104.0,13424.832439236052,0.7105664537384724,0.7183091087936702,0.4393305439330544,1.0,104.0,0.12971912989791037,13.0,0.125,91.0,0.875,1
ОРГ1-00222,193,1,23888.385714285716,26765.5,0,41084,140,9722.466750072703,38048.62857142857,33346.5,35,86557,140,20296.806472530356,0.7162556632339994,0.806518818741541,0.0,1.0,140,0.23070812361714776,25.0,0.17857142857142858,115.0,0.8214285714285714,45.0,1.0,24426.682926829268,27084.0,1765.0,33679.0,41.0,8592.476943347083,29213.829268292684,32759.0,1768.0,43122.0,41.0,10066.362523032934,0.8419255026179511,0.8384283541789516,0.2680623973727422,0.9983031674208145,41.0,0.1108389183725693,7.0,0.17073170731707318,34.0,0.8292682926829268,98.0,1.0,23957.666666666668,27206.5,35.0,40011.0,72.0,9969.893667761902,30680.819444444445,32977.0,35.0,52570.0,72.0,12769.732398539949,0.7986759319380329,0.8298306346011928,0.2680623973727422,1.0,72.0,0.1319235557277879,16.0,0.2222222222222222,56.0,0.7777777777777778,148.0,1.0,24635.39285714286,26971.0,35.0,41084.0,112.0,8995.785042393883,31099.964285714286,32728.5,35.0,52570.0,112.0,11047.893287355879,0.8018964345774621,0.8299051545031294,0.2680623973727422,1.0,112.0,0.12451015634890117,20.0,0.17857142857142858,92.0,0.8214285714285714,1
ОРГ1-00226,184,1,25153.38679245283,25693.5,279,30107,106,3512.5302359539287,28988.16037735849,29612.5,381,33414,106,3766.9114774302893,0.8675876470294334,0.8729622549780831,0.657999147457127,0.9801781816880747,106,0.058753313710098905,0.0,0.0,106.0,1.0,48.0,1.0,25205.342857142856,25495.0,21038.0,29140.0,35.0,1978.6325632031985,29238.057142857142,29195.0,25800.0,33414.0,35.0,1773.4722662031108,0.8622554589714715,0.8703199343724364,0.7503746083639831,0.9404088888888888,35.0,0.047464967096822144,0.0,0.0,35.0,1.0,92.0,1.0,24761.666666666668,25474.0,279.0,29140.0,63.0,3645.1943883738572,29083.4126984127,29604.0,381.0,33414.0,63.0,4094.331556121103,0.8501246476785014,0.8599979744100469,0.7322834645669292,0.9404088888888888,63.0,0.05105102115002275,0.0,0.0,63.0,1.0,148.0,1.0,24854.802469135804,25495.0,279.0,29140.0,81.0,3367.5240029573397,29163.79012345679,29564.0,381.0,33414.0,81.0,3632.716964325907,0.8512489568505353,0.8601193294819586,0.657999147457127,0.9404088888888888,81.0,0.05489486863068414,0.0,0.0,81.0,1.0,1
ОРГ1-00228,71,123,19743.55,20428.5,0,43537,60,13058.276568125713,34549.86666666667,31733.0,4,85508,60,22926.709184176856,0.6485971143993811,0.702118061791644,0.0,1.0,60,0.24513260668317322,13.0,0.21666666666666667,47.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,123.0,17866.869565217392,20104.0,4.0,42182.0,23.0,14412.139517858315,24034.956521739132,29098.0,4.0,54222.0,23.0,18820.31191287817,0.7755309166442307,0.7625266341329301,0.46060127969147163,1.0,23.0,0.1359550145657044,4.0,0.17391304347826086,19.0,0.8260869565217391,1
ОРГ1-00234,81,112,10433.7875,12911.0,0,26225,80,9678.837981689287,76757.6375,84827.0,12,86633,80,20958.691770727208,0.18014023474878985,0.176234521694265,0.0,1.0,80,0.21203946282393912,22.0,0.275,58.0,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,112.0,13929.578947368422,17467.0,0.0,25415.0,38.0,9403.769967502765,82536.92105263157,84623.0,48354.0,86633.0,38.0,7928.373922038043,0.17274229012567527,0.2104049753354359,0.0,0.37564627538569717,38.0,0.11777768816224175,10.0,0.2631578947368421,28.0,0.7368421052631579,1
ОРГ1-00244,184,1,7873.796116504855,6565.0,43,23629,103,6197.965738947032,14888.902912621359,12048.0,43,58912,103,14197.31211064095,0.5844398916397001,0.5822052597054088,0.10095857583019514,1.0,103,0.18747993631860252,0.0,0.0,103.0,1.0,48.0,1.0,13063.481481481482,14379.0,78.0,21255.0,27.0,5228.746999266285,29688.85185185185,23376.0,82.0,58912.0,27.0,17678.535002181652,0.5623268061968054,0.6325308566540389,0.10095857583019514,0.9512195121951219,27.0,0.2413073203123364,0.0,0.0,27.0,1.0,97.0,1.0,9735.884615384615,10788.0,43.0,21255.0,52.0,6474.00293679583,20133.384615384617,19456.5,43.0,58912.0,52.0,17036.950042514396,0.58159333523209,0.6164586598171662,0.10095857583019514,1.0,52.0,0.2134305695798316,0.0,0.0,52.0,1.0,148.0,1.0,7857.291139240507,6475.0,43.0,21255.0,79.0,6214.880018545851,15745.79746835443,12048.0,43.0,58912.0,79.0,15423.299387099249,0.5731800420120867,0.5715039577836412,0.10095857583019514,1.0,79.0,0.2030134108443879,0.0,0.0,79.0,1.0,1
ОРГ1-00252,70,122,19599.48,19736.5,6296,29004,50,4673.420201216967,41916.96,43817.0,6311,58161,50,9378.183684640493,0.49510480670260426,0.47666473632496476,0.20320890778773865,0.9976231975915069,50,0.16331048238122914,1.0,0.02,49.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,122.0,18092.263157894737,17612.0,9271.0,28803.0,19.0,4892.890532214462,42083.47368421053,44204.0,26343.0,58161.0,19.0,8652.579636979308,0.4538786634996343,0.4329604804093629,0.20320890778773865,0.8401050021875456,19.0,0.17286620967889918,0.0,0.0,19.0,1.0,1
ОРГ1-00254,183,8,7574.388888888889,7641.5,0,17943,126,3962.9437805191683,44062.00793650794,46135.5,1432,79146,126,12469.582541526259,0.18324896390880538,0.16969057847301866,0.0,0.7016607354685647,126,0.10909330097598875,4.0,0.031746031746031744,122.0,0.9682539682539683,41.0,8.0,6770.518518518518,7516.0,940.0,14244.0,27.0,4065.535761555914,41130.25925925926,43546.0,1686.0,62860.0,27.0,14687.651015505386,0.202136107780112,0.17732298912074193,0.01777609682299546,0.7016607354685647,27.0,0.15241583503781034,0.0,0.0,27.0,1.0,91.0,8.0,6478.637931034483,6439.5,312.0,14244.0,58.0,3583.193428676147,43229.65517241379,45462.0,1686.0,62860.0,58.0,12201.980015557332,0.17027681598920014,0.159758130096749,0.01777609682299546,0.7016607354685647,58.0,0.1219212295161397,1.0,0.017241379310344827,57.0,0.9827586206896551,141.0,8.0,6976.115789473684,6900.0,0.0,17943.0,95.0,3698.6076530981973,43796.71578947368,45833.0,1686.0,79146.0,95.0,12350.81441251578,0.1760581221555893,0.16535156164142692,0.0,0.7016607354685647,95.0,0.11256380807965571,2.0,0.021052631578947368,93.0,0.9789473684210527,1
