id,Вид образования,Специальность,edu_level,count_appearence,count_chiefed,is_chief,exists_in_education
ОРГ1-01048,Высшее образование,Машины и аппараты химических производств,8.0,1,3.0,1,1
ОРГ1-01051,Высшее образование,Технология машиностроения,8.0,2,0.0,0,1
ОРГ1-01057,Высшее образование,Электроснабжение,8.0,1,0.0,0,1
ОРГ1-01058,Высшее образование,Строительство,8.0,3,0.0,0,1
ОРГ1-01059,Высшее образование,Промышленное и гражданское строительство,8.0,1,0.0,0,1
ОРГ1-01060,Высшее образование,Теплогазоснабжение и вентиляция,8.0,1,0.0,0,1
ОРГ1-01061,Высшее образование,Логистика,8.0,1,0.0,0,1
ОРГ1-01062,Высшее образование,Промышленное и гражданское строительство,8.0,1,0.0,0,1
ОРГ1-01071,Высшее образование,Металлургия цветных металлов,8.0,1,0.0,0,1
ОРГ1-01074,Повышение квалификации,Теоретические и практические основы перевода (немецкий язык),10.0,2,0.0,0,1
ОРГ1-01079,Высшее образование,Автоматизация технологических процессов и производств (по отраслям),8.0,1,0.0,0,1
ОРГ1-01085,Среднее профессиональное образование,Организатор перевозок и управление движением на автомобильном транспорте,5.0,1,0.0,0,1
ОРГ1-01089,Повышение квалификации,Ценообразование и сметное дело в строительстве,10.0,2,0.0,0,1
ОРГ1-01090,Переподготовка,Основы сметного дела,12.0,4,0.0,0,1
ОРГ1-01091,Повышение квалификации,,10.0,2,0.0,0,1
ОРГ1-01092,Высшее образование,Химическая технология органических веществ,8.0,2,0.0,0,1
ОРГ1-01093,Высшее образование,Архитектура,8.0,1,0.0,0,1
ОРГ1-01096,Высшее образование,Международные отношения,8.0,2,0.0,0,1
ОРГ1-01097,Высшее образование,Химическая технология природных энергоносителей и углеродных материалов,8.0,1,11.0,1,1
ОРГ1-01101,Высшее образование,Финансы и кредит,8.0,2,0.0,0,1
ОРГ1-01102,Повышение квалификации,Терапия,10.0,5,0.0,0,1
ОРГ1-01103,Повышение квалификации,,10.0,2,0.0,0,1
ОРГ1-01104,Высшее образование,Филология,8.0,2,0.0,0,1
ОРГ1-01107,Высшее образование,Химическая технология природных энергоносителей и углеродных материалов,8.0,1,0.0,0,1
ОРГ1-01109,Высшее образование,Финансы и кредит,8.0,1,0.0,0,1
ОРГ1-01110,Повышение квалификации,Сметное дело,10.0,3,0.0,0,1
ОРГ1-01114,Высшее образование,Водоснабжение и водоотведение,8.0,2,0.0,0,1
ОРГ1-01115,Высшее образование,Моделирование и исследование операций в организационно-технических системах,8.0,1,0.0,0,1
